Sentence_id,Text,Speaker,Speaker_title,Speaker_party,File_id,Length,Line_number,Sentiment,Verdict
15359,"Obviously, no President wants war, and I certainly do not believe that Governor Reagan, if he were President, would want war, but a President in the Oval Office has to make a judgment on almost a daily basis about how to exercise the enormous power of our country for peace, through diplomacy, or in a careless way in a belligerent attitude which has exemplified his attitudes in the past.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,69,581,-0.706986,-1
15363,"Well, Barbara, I believe that there is a fundamental difference - and I think it has been evident in most of the answers that Mr. Carter has given tonight - that he seeks the solution to anything as another opportunity for a Federal Government program.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,45,585,0.668203,-1
15364,I happen to believe that the Federal Government has usurped powers of autonomy and authority that belong back at the state and local level.,Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,24,586,0.0,-1
15365,"It has imposed on the individual freedoms of the people, and there are more of these things that could be solved by the people themselves, if they were given a chance, or by the levels of government that were closer to them.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,42,587,-0.345274,-1
15366,"Now, as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the misery index.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,28,588,-0.343499,1
15367,"He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,22,589,-0.216263,1
15368,He said that no man with that size misery index has a right to seek reelection to the Presidency.,Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,19,590,0.0,0
15369,"Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,20,591,-0.26073,1
15370,"But, when I had quoted a Democratic President, as the President says, I was a Democrat.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,16,592,0.0,0
15371,I said many foolish things back in those days.,Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,9,593,-0.719496,-1
15372,"But the President that I quoted had made a promise, a Democratic promise, and I quoted him because it was never kept.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,22,594,0.0,-1
15373,"And today, you would find that that promise is at the very heart of what Republicanism represents in this country today.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,21,595,0.620331,-1
15374,"That's why I believe there are going to be millions of Democrats that are going to vote with us this time around, because they too want that promise kept.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,29,596,-0.475725,-1
15375,It was a promise for less government and less taxes and more freedom for the people.,Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,16,597,0.0,-1
15377,I mentioned the radical departure of Governor Reagan from the principles or ideals of historical perspective of his own party.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,20,599,0.0,1
15378,I don't think that can be better illustrated than in the case of guaranteeing women equal rights under the Constitution of our nation.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,23,600,-0.246298,-1
15379,"For 40 years, the Republican Party platforms called for guaranteeing women equal rights with a constitutional amendment.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,17,601,0.0,1
15381,Governor Reagan and his new Republican Party have departed from this commitment - a very severe blow to the opportunity for women to finally correct discrimination under which they have suffered.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,31,603,-0.71089,-1
15382,"When a man and a women do the same amount of work, a man gets paid $1.00, a women only gets paid 59 cents.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,24,604,-0.208384,1
15383,And the equal rights amendment only says that equality of rights shall not be abridged for omen b the Federal Government or by he state governments.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,26,605,0.0,1
15384,"That is all it says a simple guarantee of equality of opportunity which typifies the Democratic arty, and which is a very important commitment of mine, as contrasted with Governor Reagan's radical departure from the long-standing policy of his own party.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,41,606,0.917109,-1
15387,"Mr. President, once again, I happen to be against the amendment, because I think the amendment will take this problem out of the hands of elected legislators and put it in the hands f unelected judges.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,36,609,-0.415523,-1
15388,"I am for equal rights, and while you have been in office for four ears and not one single state - and most f them have a majority of Democratic legislators - has added to the ratification r voted to ratify the equal rights amendment.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,45,610,0.0,1
15389,"While I was Governor, more than eight years ago, I found 14 separate instances where women were discriminated against in the body of California law, and I had passed and signed into law 14 statutes that eliminated those discriminations, including the economic ones that you have just mentioned - equal pay and so forth.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,54,611,-0.231006,1
15390,"I believe that if in all these years that we have spent trying to get the amendment, that we had spent as much time correcting these laws, as we did in California - and we were the first to do it.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,41,612,0.0,-1
15391,"If I were President, I would also now take a look at the hundreds of Federal regulations which discriminate against women and which go right on while everyone is looking for an amendment.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,33,613,0.202418,-1
15392,"I would have someone ride herd on those regulations, and we would start eliminating those discriminations in the Federal Government against women.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,22,614,-0.705054,-1
15394,"Howard, I'm a Southerner, and I share the basic beliefs of my region that an excessive government intrusion into the private affairs of American citizens and also into the private affairs of the free enterprise system.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,36,616,0.0,0
15395,One of the commitments that I made was to deregulate the major industries of this country.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,16,617,0.0,1
15396,"We've been remarkably successful, with the help of a Democratic Congress.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,11,618,0.772175,-1
15397,"We have deregulated the air industry, the rail industry, the trucking industry, financial institutions.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,14,619,0.0,1
15398,We're now working on the communications industry.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,7,620,0.0,1
15399,"In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,81,621,-0.255481,1
15400,We have made remarkable success.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,5,622,0.478435,-1
15401,It is part of my consciousness and of my commitment to continue this progress.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,14,623,0.840496,-1
15402,"So, my heritage as a Southerner, my experience in the Oval Office, convinces me that what I have just described is a proper course for the future.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,27,624,0.778053,0
15404,"Well, my last word is again to say this: We were talking about this very simple amendment and women's rights.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,20,626,0.271402,-1
15405,And I make it plain again: I am for women's rights.,Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,11,627,-0.61473,-1
15406,"But I would like to call the attention of the people to the fact that that so-called simple amendment would be used by mischievous men to destroy discriminations that properly belong, by law, to women respecting the physical differences between the two sexes, labor laws that protect them against things that would be physically harmful to them.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,57,628,-0.798875,-1
15407,"Those would all, could all be challenged by men.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,9,629,-0.294461,-1
15408,And the same would be true with regard to combat service in the military and so forth.,Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,17,630,0.372039,-1
15410,"But, if we're talking about how much we think about the working people and so forth, I'm the only fellow who ever ran for this job who was six times President of his own union and still has a lifetime membership in that union.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,44,632,0.0,1
15413,"First of all, I'd like to thank the League of Women Voters for making this debate possible.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,17,635,0.665096,-1
15414,I think it's been a very constructive debate and I hope it's helped to acquaint the American people with the sharp differences between myself and Governor Reagan.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,27,636,0.747684,-1
15415,"Also, I want to thank the people of Cleveland and Ohio for being such hospitable hosts during these last few hours in my life.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,24,637,0.552901,-1
15417,"I've had to make thousands of decisions, and each one of those decisions has been a learning process.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,18,639,0.0,0
15419,And I've had to deal with those crises as best I could.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,12,641,0.0,-1
15420,"As I've studied the record between myself and Governor Reagan, I've been impressed with the stark differences that exist between us.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,21,642,0.663511,-1
15421,I think the result of this debate indicates that that fact is true.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,13,643,0.52069,-1
15423,I consider myself in the mainstream even of the bipartisan list of Presidents who served before me.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,17,645,0.315397,-1
15424,The United States must be a nation strong; the United States must be a nation secure.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,16,646,0.733588,-1
15425,We must have a society that's just and fair.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,9,647,0.642977,-1
15427,"I believe that since I've been in office, there have been six or eight areas of combat evolved in other parts of the world.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,24,649,0.0,1
15428,"In each case, I alone have had to determine the interests of my country and the degree of involvement of my country.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,22,650,-0.378463,-1
15429,"I've done that with moderation, with care, with thoughtfulness; sometimes consulting experts.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,12,651,0.680398,-1
15430,"But, I've learned in this last three and a half years that when an issue is extremely difficult, when the call is very close, the chances are the experts will be divided almost 50-50.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,34,652,-0.346381,-1
15431,"And the final judgment about the future of the nation - war, peace, involvement, reticence, thoughtfulness, care, consideration, concern - has to be made by the man in the Oval Office.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,31,653,0.0,-1
15432,"It's a lonely job, but with the involvement of the American people in the process, with an open Government, the job is a very gratifying one.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,26,654,0.869625,-1
15433,"The American people now are facing, next Tuesday, a lonely decision.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,11,655,-0.723913,-1
15434,Those listening to my voice will have to make a judgment about the future of this country.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,17,656,0.605627,-1
15435,And I think they ought to remember that one vote can make a lot of difference.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,16,657,0.0,-1
15436,"If one vote per precinct had changed in 1960, John Kennedy would never have been President of this nation.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,19,658,0.0,1
15437,"And if a few more people had gone to the polls and voted in 1968, Hubert Humphrey would have been President; Richard Nixon would not.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,25,659,0.0,-1
15438,There is a partnership involved in our nation.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,8,660,0.427797,-1
15439,"To stay strong, to stay at peace, to raise high the banner of human rights, to set an example for the rest of the world, to let our deep beliefs and commitments be felt by others in other nations, is my plan for the future.",Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,45,661,0.815455,-1
15440,I ask the American people to join me in this partnership.,Jimmy Carter,President,DEMOCRAT,1980-10-28.txt,11,662,0.238355,-1
15442,"Yes, I would like to add my words of thanks, too, to the ladies of the League of Women Voters for making these debates possible.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,25,664,0.41609,-1
15443,"I'm sorry that we couldn't persuade the bringing in of the third candidate, so that he could have been seen also in these debates.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,24,665,-0.778059,0
15444,"But still, it's good that at least once, all three of us were heard by the people of this country.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,20,666,0.0,0
15446,"Next Tuesday all of you will go to the polls, will stand there in the polling place and make a decision.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,21,668,0.294031,-1
15447,"I think when you make that decision, it might be well if you would ask yourself, are you better off than you were four years ago?",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,26,669,0.670777,-1
15448,Is it easier for you to go and buy things in the stores than it was four years ago?,Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,19,670,0.560863,-1
15449,Is there more or less unemployment in the country than there was four years ago?,Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,15,671,-0.255879,-1
15450,Is America as respected throughout the world as it was?,Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,10,672,0.766705,-1
15451,"Do you feel that our security is as safe, that we're as strong as we were four years ago?",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,19,673,0.772884,-1
15452,"And if you answer all of those questions yes, why then, I think your choice is very obvious as to whom you will vote for.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,25,674,0.355201,-1
15453,"If you don't agree, if you don't think that this course that we've been on for the last four years is what you would like to see us follow for the next four, then I could suggest another choice that you have.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,42,675,-0.347933,-1
15454,This country doesn't have to be in the shape that it is in.,Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,13,676,0.0,-1
15455,"We do not have to go on sharing in scarcity with the country getting worse off, with unemployment growing.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,19,677,-0.846123,-1
15456,We talk about the unemployment lines.,Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,6,678,-0.319295,-1
15457,"If all of the unemployed today were in a single line allowing two feet for each of them, that line would reach from New York City to Los Angeles, California.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,30,679,-0.472472,1
15458,All of this can be cured and all of it can be solved.,Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,13,680,0.267124,-1
15459,"I have not had the experience the President has had in holding that office, but I think in being Governor of California, the most populous state in the Union - if it were a nation, it would be the seventh-ranking economic power in the world - I, too, had some lonely moments and decisions to make.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,56,681,0.0,1
15461,I know because we did it there.,Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,7,683,0.0,-1
15463,"We returned $5.7 billion in tax rebates, credits and cuts to our people.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,13,685,-0.235304,1
15464,"We, as I have said earlier, fell below the national average in inflation when we did that.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,17,686,-0.595387,1
15465,And I know that we did give back authority and autonomy to the people.,Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,14,687,0.0,-1
15466,"I would like to have a crusade today, and I would like to lead that crusade with your help.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,19,688,0.498493,-1
15467,"And it would be one to take Government off the backs of the great people of this country, and turn you loose again to do those things that I know you can do so well, because you did them and made this country great.",Ronald Reagan,Governor,REPUBLICAN,1980-10-28.txt,44,689,0.902401,-1
15483,And I think you know that I've opposed the death penalty during all of my life.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,16,15,-0.530753,1
15484,"I don't see any evidence that it's a deterrent, and I think there are better and more effective ways to deal with violent crime.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,24,16,0.716421,-1
15485,We've done so in my own state.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,7,17,0.0,-1
15486,And it's one of the reasons why we have had the biggest drop in crime of any industrial state in America; why we have the lowest murder rate of any industrial state in America.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,34,18,-0.745299,1
15487,But we have work to do in this nation.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,9,19,-0.359622,-1
15488,"We have work to do to fight a real war, not a phony war, against drugs.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,16,20,-0.797859,-1
15489,"And that's something I want to lead, something we haven't had over the course of the past many years, even though the Vice President has been at least allegedly in charge of that war.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,34,21,-0.546414,-1
15490,"We have much to do to step up that war, to double the number of drug enforcement agents, to fight both here and abroad, to work with our neighbors in this hemisphere.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,32,22,-0.713009,-1
15492,But we also have to deal with drug education prevention here at home.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,13,24,0.0,-1
15493,And that's one of the things that I hope I can lead personally as the President of the United States.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,20,25,0.0,-1
15494,We've had great success in my own state.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,8,26,0.633446,0
15495,And we've reached out to young people and their families and been able to help them by beginning drug education and prevention in the early elementary grades.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,27,27,0.367915,1
15496,"So we can fight this war, and we can win this war.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,12,28,-0.452923,-1
15497,"And we can do so in a way that marshals our forces, that provides real support for state and local law enforcement officers who have not been getting that support, and do it in a way which will bring down violence in this nation, will help our youngsters to stay away from drugs, will stop this avalanche of drugs that's pouring into the country, and will make it possible for our kids and our families to grow up in safe and secure and decent neighborhoods.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,85,29,0.968029,-1
15499,"Well, a lot of what this campaign is about, it seems to me Bernie, goes to the question of values.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,20,31,0.610516,-1
15500,"And here I do have, on this particular question, a big difference with my opponent.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,15,32,-0.509973,-1
15501,"You see, I do believe that some crimes are so heinous, so brutal, so outrageous, and I'd say particularly those that result in the death of a police officer, for those real brutal crimes, I do believe in the death penalty, and I think it is a deterrent, and I believe we need it.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,54,33,-0.772594,-1
15502,And I'm glad that the Congress moved on this drug bill and have finally called for that related to these narcotics drug kingpins.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,23,34,-0.254916,-1
15503,And so we just have an honest difference of opinion: I support it and he doesn't.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,16,35,0.355156,1
15510,I'd have confidence in him.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,5,42,0.0,-1
15511,And I made a good selection.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,6,43,0.785214,-1
15512,"And I've never seen such a pounding, an unfair pounding, on a young Senator in my entire life.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,18,44,-0.713097,-1
15513,And I've never seen a presidential campaign where the presidential nominee runs against my vice presidential nominee; never seen one before.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,21,45,-0.315095,-1
15515,"But you know, Lloyd Bentsen jumped on Dan Quayle, when Dan Quayle said, he's had roughly the same amount of experience.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,21,47,-0.492493,0
15516,He had two terms in the Congress.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,7,48,0.0,0
15517,"He had two terms in the Senate, serving his second term.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,11,49,0.0,1
15518,"He founded authored, the job training partnership act.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,8,50,0.0,1
15519,It says to American working men and women that are thrown out of work for no fault of their own that they're going to have jobs.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,26,51,-0.768298,1
15520,"We're moving into a new competitive age, and we need that kind of thing.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,14,52,0.770442,-1
15521,"He, unlike my opponent, is an expert in national defense; helped amend the INF treaty so we got a good, sound treaty, when these people over here were talking about a freeze.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,32,53,0.389017,1
15522,"If we'd listened to them, we would never have had a treaty.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,12,54,0.0,-1
15523,And so I have great confidence in him.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,8,55,0.766919,-1
15526,They don't like it when there's an unfair pounding and kind of hooting about people.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,15,58,-0.838759,-1
15528,And so I'm proud of my choice.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,7,60,0.829907,-1
15529,"And you know, I don't think age is the only criterion.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,11,61,0.0,-1
15530,"But I'll tell you something, I'm proud that people who are 30 years old and 40 years old now have someone in their generation that is going to be vice president of the United States of America.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,37,62,0.381007,0
15531,I made a good selection.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,5,63,0.780079,-1
15532,"The American people are seeing it, and I'm proud of it; that's what I'd say.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,15,64,0.760611,-1
15533,And he could do the job.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,6,65,0.0,-1
15536,"Bernard, this was the first presidential decision that we as nominees were called upon to make.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,16,68,0.0,0
15537,And that's why people are so concerned.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,7,69,-0.483885,-1
15538,Because it was an opportunity for us to demonstrate what we were looking for in a running mate.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,18,70,0.583175,-1
15539,"More than that, it was the first national security decision that we had to make.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,15,71,0.0,1
15540,The Vice President talks about national security.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,7,72,0.0,0
15541,"Three times since World War II, the Vice President has had to suddenly become the President and commander in chief.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,20,73,0.0,1
15542,"I picked Lloyd Bentsen, because I thought he was the best qualified person for the job.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,16,74,0.709063,-1
15544,"Mr. Bush picked Dan Quayle, and before he did it, he said, watch my choice for vice president, it will tell all And it sure did.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,26,76,-0.294182,0
15553,"No, because I'm pledged to that, and yes, some taxes have gone up.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,13,85,-0.37267,0
15554,"And the main point is, taxes have been cut, and yet income is up to the Federal Government by 25 percent in the last three years.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,26,86,-0.471657,1
15555,And so what I want to do is keep this expansion going.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,12,87,0.0,-1
15556,I don't want to kill it off by a tax increase.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,11,88,-0.59215,-1
15557,"More Americans at work today than at any time in the history of the country, and a greater percentage of the work force.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,23,89,0.0,1
15558,And the way you kill expansions is to raise taxes.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,10,90,-0.405704,-1
15560,And what I have proposed is something much better.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,9,92,0.599896,-1
15562,And that is what I call a flexible freeze that allows growth about 4 percent or the rate of inflation but does not permit the Congress just to add on spending.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,31,94,0.0,-1
15563,I hear this talk about a blank check.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,8,95,0.0,-1
15566,It is the United States Congress.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,6,98,0.0,-1
15567,"And by two to one, Congress is blamed for these deficits.",George Bush,Vice President,REPUBLICAN,1988-10-13.txt,11,99,-0.765135,0
15568,And the answer is to discipline both the executive branch and the congressional branch by holding the line on taxes.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,20,100,-0.647502,-1
15569,So I'm pledged to do that.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,6,101,0.0,-1
15573,"Ann, the Vice President made that pledge.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,7,105,0.0,0
15574,He's broken it three times in the past year already.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,10,106,-0.628645,1
15575,So it isn't worth the paper it's printed on.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,9,107,-0.718682,-1
15576,"And what I'm concerned about is that if we continue with the policies that Mr. Bush is talking about here this evening, the flexible freeze somebody described it the other day as a kind of economic slurpee he wants to spend billions on virtually every weapons system around.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,48,108,-0.735902,-1
15577,"He says he's not going to raise taxes, though he has broken that pledge repeatedly.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,15,109,-0.735642,1
15579,And he's been proposing all kinds of programs for new spending costing billions.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,13,111,-0.242772,1
15580,"Now if we continue with these policies, this trillion and a half dollars worth of new debt that's already been added on the backs of the American taxpayer is going to increase even more, and if we continue with this for another four years, then I'm worried about the next generation, whether we can ever turn this situation around.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,59,112,-0.737115,1
15581,"No, we need a chief executive who is prepared to lead; who won't blame the Congress; who will lead to bring down that deficit, who will make tough choices on spending",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,31,113,-0.743826,-1
15588,"No, I'm not sure I can promise that; I don't think either one of us can really.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,17,120,-0.609587,-1
15589,There is no way of anticipating what may happen.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,9,121,-0.415903,-1
15590,"I will say this: that we will set as our goal a steady, gradual reduction of the deficit, which will require tough choices on spending; it will require a good strong rate of economic growth; it will require a plan that the president works out with the Congress doesn't blame them, works it out with them, which brings that deficit down; it will require us to go out and collect billions and billions of dollars in taxes owed that aren't being paid in this country.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,85,122,-0.716652,-1
15591,And that's grossly unfair to the average American who is paying his taxes and paying them on time and doesn't have any alternative: it's taken out of his paycheck.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,29,123,-0.88754,-1
15592,Mr. Bush says we are going to put the IRS on every taxpayer.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,13,124,-0.73691,1
15593,That's not what we are going to do.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,8,125,-0.621671,-1
15594,I'm for the taxpayer bill of rights.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,7,126,-0.304842,-1
15595,"But I think it's unconscionable, Ann, that we should be talking or thinking about imposing new taxes on average Americans when there are billions out there, over $100 billion, in taxes owed that aren't being paid.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,36,127,-0.860697,1
15596,"Now, I think if we work together on it, and if you have a president that will work with the Congress and the American people, we can bring that deficit down steadily, $20, $25, $30 billion a year, build economic growth, build a good strong future for America, invest in those things which we must invest in economic development, good jobs, good schools for our kids, college opportunity for young people, decent health care and affordable housing, and a clean and safe environment.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,83,128,0.9845,-1
15598,"Senator Bentsen said, as you recall at the debate with Senator Quayle, that if you give any of us $200 billion worth of hot checks a year, we can create an illusion of prosperity.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,34,130,0.910764,0
15599,But sooner or later that credit card mentality isn't going to work.,Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,12,131,-0.771393,-1
15600,"And I want to bring to the White House a sense of strength and fiscal responsibility which will build a good strong foundation under which this country, or above which country can move, grow, invest, and build the best America for its people and for our kids and our grandkids.",Michael Dukakis,Governor,DEMOCRAT,1988-10-13.txt,50,132,0.95658,-1
15603,He has raised taxes several times.,George Bush,Vice President,REPUBLICAN,1988-10-13.txt,6,135,0.0,1
